Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm)
2015-07-21,2015,7,21,26.060000000000002,18.119999999999997,22.12,0.0,0.0,0.0,0.0
2015-07-22,2015,7,22,25.52,14.38,19.96,0.0,0.0,0.0,0.0
2015-07-23,2015,7,23,26.320000000000004,13.219999999999999,19.78,0.0,0.0,0.0,0.0
2015-07-24,2015,7,24,28.380000000000003,13.419999999999998,20.919999999999998,0.0,0.0,0.0,0.0
2015-07-25,2015,7,25,29.68,19.54,24.619999999999997,0.0,0.0,0.0,0.0
2015-07-26,2015,7,26,29.48,17.660000000000004,23.580000000000002,0.0,0.0,0.0,0.0
2015-07-27,2015,7,27,31.6,18.24,24.939999999999998,0.0,0.0,0.0,0.0
2015-07-28,2015,7,28,32.16,19.08,25.639999999999997,0.0,0.0,0.0,0.0
2015-07-29,2015,7,29,32.06,20.06,26.079999999999995,0.0,0.0,0.0,0.0
2015-07-30,2015,7,30,30.160000000000004,19.54,24.86,0.0,0.0,0.0,0.0
2015-07-31,2015,7,31,30.32,16.080000000000002,23.240000000000002,1.0,0.0,1.1,0.0
2015-08-01,2015,8,1,26.72,16.02,21.380000000000003,1.28,0.0,1.28,0.0
2015-08-02,2015,8,2,28.22,15.080000000000002,21.68,8.36,0.0,11.08,0.0
2015-08-03,2015,8,3,26.839999999999996,16.04,21.46,0.48,0.0,1.04,0.0
2015-08-04,2015,8,4,25.580000000000002,15.74,20.68,1.3199999999999998,0.0,2.84,0.0
2015-08-05,2015,8,5,23.72,13.959999999999999,18.86,0.0,0.0,0.0,0.0
2015-08-06,2015,8,6,23.68,12.42,18.099999999999998,0.0,0.0,0.0,0.0
2015-08-07,2015,8,7,23.98,14.280000000000001,19.14,0.0,0.0,0.0,0.0
2015-08-08,2015,8,8,23.04,15.559999999999999,19.32,0.0,0.0,0.0,0.0
2015-08-09,2015,8,9,24.68,13.36,19.04,0.0,0.0,0.0,0.0
2015-08-10,2015,8,10,23.3,14.24,18.8,24.639999999999997,0.0,29.560000000000002,0.0
2015-08-11,2015,8,11,25.939999999999998,17.72,21.860000000000003,0.0,0.0,0.2,0.0
2015-08-12,2015,8,12,23.240000000000002,15.440000000000001,19.38,0.0,0.0,0.0,0.0
2015-08-13,2015,8,13,25.939999999999998,12.16,19.08,0.27999999999999997,0.0,0.27999999999999997,0.0
2015-08-14,2015,8,14,25.82,20.0,22.94,1.5799999999999998,0.0,3.06,0.0
2015-08-15,2015,8,15,28.8,18.759999999999998,23.8,0.0,0.0,0.0,0.0
2015-08-16,2015,8,16,30.360000000000003,18.46,24.419999999999998,0.0,0.0,0.0,0.0
2015-08-17,2015,8,17,31.68,20.44,26.1,0.0,0.0,0.0,0.0
2015-08-18,2015,8,18,26.2,20.580000000000002,23.42,0.08,0.0,0.52,0.0
2015-08-19,2015,8,19,28.68,20.18,24.46,1.9600000000000002,0.0,2.92,0.0
2015-08-20,2015,8,20,25.8,18.48,22.16,5.159999999999999,0.0,7.4,0.0
2015-08-21,2015,8,21,22.639999999999997,14.8,18.740000000000002,0.12,0.0,0.12,0.0
2015-08-22,2015,8,22,23.98,12.26,18.16,0.0,0.0,0.0,0.0
2015-08-23,2015,8,23,24.299999999999997,13.819999999999999,19.08,0.2,0.0,0.2,0.0
2015-08-24,2015,8,24,23.76,16.36,20.08,0.4,0.0,0.68,0.0
2015-08-25,2015,8,25,20.740000000000002,14.74,17.759999999999998,0.04,0.0,0.04,0.0
2015-08-26,2015,8,26,20.28,14.76,17.56,0.0,0.0,0.0,0.0
2015-08-27,2015,8,27,19.82,13.020000000000001,16.439999999999998,0.0,0.0,0.0,0.0
2015-08-28,2015,8,28,23.32,10.84,17.099999999999998,0.0,0.0,0.0,0.0
2015-08-29,2015,8,29,24.6,14.219999999999999,19.44,0.0,0.0,0.0,0.0
2015-08-30,2015,8,30,26.179999999999996,18.2,22.22,0.0,0.0,0.0,0.0
2015-08-31,2015,8,31,28.78,17.98,23.42,0.0,0.0,0.0,0.0
2015-09-01,2015,9,1,28.619999999999997,17.919999999999998,23.3,0.0,0.0,0.0,0.0
2015-09-02,2015,9,2,31.839999999999996,19.139999999999997,25.52,0.04,0.0,0.31999999999999995,0.0
2015-09-03,2015,9,3,29.3,21.36,25.38,0.0,0.0,0.0,0.0
2015-09-04,2015,9,4,27.139999999999997,20.46,23.82,0.0,0.0,0.0,0.0
2015-09-05,2015,9,5,29.339999999999996,18.44,23.9,0.0,0.0,0.0,0.0
2015-09-06,2015,9,6,30.620000000000005,19.68,25.18,0.0,0.0,0.0,0.0
2015-09-07,2015,9,7,32.9,21.5,27.22,0.16,0.0,0.32,0.0
2015-09-08,2015,9,8,29.22,22.3,25.8,3.8,0.0,6.08,0.0
2015-09-09,2015,9,9,24.94,17.080000000000002,21.02,1.7799999999999998,0.0,3.94,0.0
2015-09-10,2015,9,10,23.6,12.84,18.259999999999998,0.0,0.0,0.0,0.0
2015-09-11,2015,9,11,23.36,12.919999999999998,18.16,4.5200000000000005,0.0,6.3,0.0
2015-09-12,2015,9,12,16.080000000000002,11.78,13.959999999999999,7.539999999999999,0.0,14.580000000000002,0.0
2015-09-13,2015,9,13,15.339999999999998,10.6,13.0,1.72,0.0,2.8600000000000003,0.0
2015-09-14,2015,9,14,23.7,9.66,16.720000000000002,0.0,0.0,0.0,0.0
2015-09-15,2015,9,15,27.119999999999997,12.440000000000001,19.8,0.0,0.0,0.0,0.0
2015-09-16,2015,9,16,27.939999999999998,15.180000000000001,21.6,0.0,0.0,0.0,0.0
2015-09-17,2015,9,17,27.5,15.040000000000001,21.3,0.0,0.0,0.0,0.0
2015-09-18,2015,9,18,26.22,15.5,20.88,0.27999999999999997,0.0,0.27999999999999997,0.0
2015-09-19,2015,9,19,24.3,13.520000000000001,18.94,10.28,0.0,12.72,0.0
2015-09-20,2015,9,20,18.52,9.36,13.960000000000003,0.0,0.0,0.0,0.0
2015-09-21,2015,9,21,19.84,10.379999999999999,15.14,0.0,0.0,0.0,0.0
2015-09-22,2015,9,22,22.3,10.319999999999999,16.34,0.0,0.0,0.0,0.0
2015-09-23,2015,9,23,24.2,12.58,18.419999999999998,0.0,0.0,0.0,0.0
2015-09-24,2015,9,24,22.48,14.52,18.54,0.0,0.0,0.0,0.0
2015-09-25,2015,9,25,21.2,13.14,17.2,0.0,0.0,0.0,0.0
2015-09-26,2015,9,26,19.660000000000004,10.48,15.12,0.0,0.0,0.0,0.0
2015-09-27,2015,9,27,21.419999999999998,12.2,16.82,0.04,0.0,0.04,0.0
2015-09-28,2015,9,28,21.6,17.7,19.66,0.12000000000000002,0.0,1.12,0.0
2015-09-29,2015,9,29,21.8,14.440000000000001,18.14,6.0,0.0,8.4,0.0
2015-09-30,2015,9,30,17.84,8.48,13.180000000000001,0.0,0.0,0.0,0.0
2015-10-01,2015,10,1,15.239999999999998,4.88,10.1,0.0,0.0,0.0,0.0
2015-10-02,2015,10,2,12.459999999999999,5.0,8.779999999999998,0.0,0.0,0.0,0.0
2015-10-03,2015,10,3,11.98,6.720000000000001,9.379999999999999,0.74,0.0,0.8,0.0
2015-10-04,2015,10,4,14.4,9.48,11.959999999999999,0.08,0.0,0.08,0.0
2015-10-05,2015,10,5,14.559999999999999,10.4,12.5,0.12,0.0,0.12,0.0
2015-10-06,2015,10,6,16.419999999999998,11.5,13.98,0.0,0.0,0.0,0.0
2015-10-07,2015,10,7,21.080000000000002,9.78,15.440000000000001,0.0,0.0,0.0,0.0
2015-10-08,2015,10,8,14.6,7.44,11.040000000000001,11.32,0.0,13.88,0.0
2015-10-09,2015,10,9,16.5,7.38,11.959999999999999,0.44000000000000006,0.0,0.66,0.0
2015-10-10,2015,10,10,15.280000000000001,4.66,10.0,0.0,0.0,0.0,0.0
2015-10-11,2015,10,11,22.7,10.540000000000001,16.64,0.0,0.0,0.0,0.0
2015-10-12,2015,10,12,22.459999999999997,12.64,17.58,0.42000000000000004,0.0,6.0600000000000005,0.0
2015-10-13,2015,10,13,17.439999999999998,11.64,14.560000000000002,0.16,0.0,0.16,0.0
2015-10-14,2015,10,14,13.12,6.94,10.040000000000001,0.04,0.0,0.04,0.0
2015-10-15,2015,10,15,18.14,4.78,11.48,2.2,0.0,3.0,0.0
2015-10-16,2015,10,16,12.760000000000002,2.6799999999999997,7.739999999999999,0.9199999999999999,0.0,1.08,0.0
2015-10-17,2015,10,17,6.4,-0.52,2.9800000000000004,0.0,0.0,0.0,0.0
2015-10-18,2015,10,18,6.459999999999999,-1.72,2.4000000000000004,0.0,0.0,0.0,0.0
2015-10-19,2015,10,19,15.419999999999998,-1.4,7.039999999999999,0.6799999999999999,0.0,0.86,0.0
2015-10-20,2015,10,20,,,,0.48,0.0,0.52,0.0
2015-10-21,2015,10,21,13.419999999999998,8.64,11.06,1.28,0.0,2.02,0.0
2015-10-22,2015,10,22,16.360000000000003,5.98,11.2,0.0,0.0,0.0,0.0
2015-10-23,2015,10,23,9.679999999999998,1.0,5.380000000000001,0.0,0.0,0.0,0.0
2015-10-24,2015,10,24,15.64,6.38,11.02,5.68,0.0,10.12,0.0
2015-10-25,2015,10,25,13.739999999999998,4.5,9.14,0.16,0.0,0.16,0.0
2015-10-26,2015,10,26,10.22,2.58,6.42,0.0,0.0,0.0,0.0
2015-10-27,2015,10,27,11.040000000000001,3.0,7.06,3.8,0.0,3.8,0.0
2015-10-28,2015,10,28,14.679999999999998,8.36,11.540000000000001,20.88,0.0,42.42,0.0
2015-10-29,2015,10,29,12.360000000000001,6.2,9.3,0.16,0.0,0.33999999999999997,0.0
2015-10-30,2015,10,30,9.540000000000001,1.6800000000000002,5.640000000000001,0.04,0.0,0.04,0.0
2015-10-31,2015,10,31,10.68,0.46000000000000013,5.62,2.38,0.0,2.7600000000000002,0.0
2015-11-01,2015,11,1,15.219999999999999,7.279999999999999,11.28,1.2,0.0,2.6,0.0
2015-11-02,2015,11,2,14.66,3.6799999999999997,9.2,0.0,0.0,0.0,0.0
2015-11-03,2015,11,3,20.02,7.44,13.76,0.0,0.0,0.0,0.0
2015-11-04,2015,11,4,16.68,7.5,12.1,0.0,0.0,0.0,0.0
2015-11-05,2015,11,5,,8.780000000000001,,0.31999999999999995,0.0,0.31999999999999995,0.0
2015-11-06,2015,11,6,,,,1.02,0.0,1.64,0.2
2015-11-07,2015,11,7,12.379999999999999,3.88,8.16,0.06,0.0,0.06,0.0
2015-11-08,2015,11,8,10.48,1.5,6.000000000000001,0.0,0.0,0.0,0.0
2015-11-09,2015,11,9,11.500000000000002,-0.14000000000000007,5.720000000000001,0.0,0.0,0.0,0.0
2015-11-10,2015,11,10,9.7,1.9599999999999997,5.880000000000001,9.080000000000002,0.0,14.319999999999999,0.0
2015-11-11,2015,11,11,12.34,6.26,9.34,1.8,0.0,2.38,0.2
2015-11-12,2015,11,12,12.219999999999999,5.380000000000001,8.819999999999999,1.36,0.0,1.9600000000000002,0.0
2015-11-13,2015,11,13,9.36,2.56,5.98,0.04,0.0,0.04,0.0
2015-11-14,2015,11,14,5.880000000000001,1.06,3.5,0.0,0.0,0.0,0.0
2015-11-15,2015,11,15,15.38,1.72,8.559999999999999,0.0,0.0,0.0,0.0
2015-11-16,2015,11,16,11.7,2.46,7.1,0.0,0.0,0.0,0.0
2015-11-17,2015,11,17,9.78,1.8,5.82,0.0,0.0,0.0,0.0
2015-11-18,2015,11,18,13.64,7.74,10.7,1.7600000000000002,0.0,2.32,0.0
2015-11-19,2015,11,19,15.8,5.8,10.84,0.74,0.0,0.9400000000000001,0.0
2015-11-20,2015,11,20,,1.2,,0.0,0.0,0.0,0.0
2015-11-21,2015,11,21,,0.8600000000000001,,2.7800000000000002,0.0,3.4799999999999995,0.0
2015-11-22,2015,11,22,4.5200000000000005,-3.4200000000000004,0.5599999999999999,0.0,0.27999999999999997,0.31999999999999995,0.0
2015-11-23,2015,11,23,2.4,-5.779999999999999,-1.7,0.0,0.8400000000000001,0.96,0.0
2015-11-24,2015,11,24,6.220000000000001,-1.1800000000000002,2.54,0.0,0.12,0.18,0.4
2015-11-25,2015,11,25,8.4,-2.4799999999999995,3.0,0.0,0.0,0.04,0.0
2015-11-26,2015,11,26,13.98,4.68,9.34,0.08,0.0,0.08,0.0
2015-11-27,2015,11,27,13.419999999999998,1.8,7.640000000000001,1.36,0.0,2.5599999999999996,0.0
2015-11-28,2015,11,28,1.98,-2.44,-0.24,0.0,0.0,0.0,0.0
2015-11-29,2015,11,29,3.5799999999999996,-4.94,-0.7,0.0,0.0,0.0,0.0
2015-11-30,2015,11,30,3.56,-0.96,1.3199999999999998,0.0,0.0,0.0,0.0
2015-12-01,2015,12,1,8.16,0.9199999999999999,4.5600000000000005,0.9600000000000002,0.0,1.6600000000000001,0.0
2015-12-02,2015,12,2,7.58,1.6800000000000002,4.66,0.0,0.0,0.0,0.0
2015-12-03,2015,12,3,6.580000000000001,2.1800000000000006,4.4,0.04,0.0,0.04,0.0
2015-12-04,2015,12,4,5.880000000000001,3.96,4.96,0.0,0.0,0.0,0.0
2015-12-05,2015,12,5,7.5200000000000005,0.07999999999999993,3.8,0.0,0.0,0.0,0.0
2015-12-06,2015,12,6,4.4799999999999995,-1.6800000000000002,1.4200000000000002,0.0,0.0,0.0,0.2
2015-12-07,2015,12,7,5.44,-1.24,2.12,0.0,0.0,0.0,0.2
2015-12-08,2015,12,8,5.76,3.2600000000000002,4.540000000000001,0.0,0.0,0.0,0.2
2015-12-09,2015,12,9,11.100000000000001,3.06,7.119999999999999,0.04,0.0,0.1,0.0
2015-12-10,2015,12,10,10.940000000000001,3.6599999999999993,7.339999999999999,0.0,0.0,0.0,0.0
2015-12-11,2015,12,11,13.540000000000001,5.14,9.36,0.0,0.0,0.0,0.0
2015-12-12,2015,12,12,8.76,1.06,4.9399999999999995,0.0,0.0,0.08,0.0
2015-12-13,2015,12,13,8.04,4.8,6.4399999999999995,0.32,0.0,0.38,0.0
2015-12-14,2015,12,14,13.02,5.8,9.440000000000001,3.28,0.0,4.6,0.0
2015-12-15,2015,12,15,9.959999999999999,2.12,6.06,0.16,0.0,0.16,0.0
2015-12-16,2015,12,16,6.5200000000000005,0.8400000000000001,3.7,0.5800000000000001,0.0,1.02,0.0
2015-12-17,2015,12,17,9.76,2.4,6.1,0.08,0.0,0.12000000000000002,0.0
2015-12-18,2015,12,18,3.1399999999999997,-1.8,0.6799999999999999,0.0,0.04,0.0,0.0
2015-12-19,2015,12,19,-0.8800000000000001,-3.1399999999999997,-2.02,0.0,0.04,0.0,0.0
2015-12-20,2015,12,20,5.840000000000001,-3.1,1.4,0.04,0.0,0.04,0.0
2015-12-21,2015,12,21,8.260000000000002,4.12,6.220000000000001,3.5200000000000005,0.0,4.92,0.0
2015-12-22,2015,12,22,12.64,4.5,8.6,0.52,0.0,0.9799999999999999,0.0
2015-12-23,2015,12,23,,,,0.16,0.0,0.38,0.0
2015-12-24,2015,12,24,14.139999999999997,6.4,10.3,0.0,0.0,0.0,0.0
2015-12-25,2015,12,25,9.84,1.8399999999999999,5.88,0.0,0.0,0.0,0.0
2015-12-26,2015,12,26,4.64,-0.9,1.8799999999999997,1.2,0.08,2.1399999999999997,0.0
2015-12-27,2015,12,27,3.72,-0.82,1.48,1.3400000000000003,0.04,2.3400000000000003,0.0
2015-12-28,2015,12,28,0.6,-6.4,-2.9200000000000004,4.84,3.4200000000000004,13.86,0.0
2015-12-29,2015,12,29,,,,4.18,0.08,8.04,3.4
2015-12-30,2015,12,30,3.96,1.1800000000000002,2.6,0.0,0.18,0.28,1.8
2015-12-31,2015,12,31,1.92,0.18,1.06,0.08,0.16,0.2,0.8
2016-01-01,2016,1,1,0.5,-3.34,-1.44,0.0,0.6,0.52,0.8
2016-01-02,2016,1,2,0.9800000000000001,-3.66,-1.3599999999999999,0.0,0.04,0.08,1.0
2016-01-03,2016,1,3,1.86,-9.48,-3.84,0.04,0.0,0.08,0.4
2016-01-04,2016,1,4,-10.6,-14.939999999999998,-12.779999999999998,0.0,0.0,0.12,0.2
2016-01-05,2016,1,5,,-14.819999999999999,,0.0,0.0,0.0,0.2
2016-01-06,2016,1,6,2.46,-5.7,-1.6400000000000001,0.0,0.0,0.06,0.2
2016-01-07,2016,1,7,3.62,-5.16,-0.8,0.0,0.0,0.24,0.0
2016-01-08,2016,1,8,,-3.28,,2.3600000000000003,0.0,3.1199999999999997,0.0
2016-01-09,2016,1,9,7.840000000000001,2.56,5.220000000000001,3.6,0.0,4.840000000000001,0.0
2016-01-10,2016,1,10,,,,10.28,0.7200000000000001,16.380000000000003,0.0
2016-01-11,2016,1,11,-4.32,-9.440000000000001,-6.9,0.04,1.7600000000000002,0.8800000000000001,0.6
2016-01-12,2016,1,12,-1.28,-9.2,-5.26,0.0,3.7600000000000002,2.8400000000000003,3.8
2016-01-13,2016,1,13,-6.42,-9.879999999999999,-8.180000000000001,0.08,0.42000000000000004,0.5599999999999999,5.4
2016-01-14,2016,1,14,-1.3399999999999999,-8.22,-4.8,0.0,0.48,0.36,5.2
2016-01-15,2016,1,15,4.6,-2.9,0.8400000000000001,1.56,0.0,2.1799999999999997,4.0
2016-01-16,2016,1,16,3.4,-3.3600000000000003,1.1102230246251566e-17,0.8,0.0,1.2,0.8
2016-01-17,2016,1,17,-0.14,-9.16,-4.680000000000001,0.0,0.04,0.04,0.4
2016-01-18,2016,1,18,-7.159999999999999,-11.319999999999999,-9.260000000000002,0.0,0.52,0.6200000000000001,0.8
2016-01-19,2016,1,19,-3.2,-14.440000000000001,-8.84,0.0,0.0,0.22000000000000003,0.6
2016-01-20,2016,1,20,-3.2600000000000002,-6.82,-5.06,0.0,0.0,0.0,0.4
2016-01-21,2016,1,21,-2.9,-8.42,-5.68,0.0,0.12,0.08,0.2
2016-01-22,2016,1,22,-2.0200000000000005,-9.959999999999999,-6.0200000000000005,0.0,0.0,0.18,0.2
2016-01-23,2016,1,23,-3.0800000000000005,-10.62,-6.88,0.0,0.0,0.1,0.0
2016-01-24,2016,1,24,-0.06000000000000005,-9.86,-4.959999999999999,0.0,0.0,0.0,0.0
2016-01-25,2016,1,25,4.56,-1.4,1.6200000000000003,0.08,0.0,0.08,0.0
2016-01-26,2016,1,26,6.5600000000000005,0.6200000000000001,3.6,0.12000000000000002,0.2,0.33999999999999997,0.0
2016-01-27,2016,1,27,1.22,-3.04,-0.9199999999999999,0.0,0.12000000000000002,0.31999999999999995,0.2
2016-01-28,2016,1,28,1.7599999999999998,-2.34,-0.29999999999999993,0.0,1.6800000000000002,1.2,0.0
2016-01-29,2016,1,29,-0.039999999999999994,-8.9,-4.5,0.0,0.0,0.0,1.6
2016-01-30,2016,1,30,5.540000000000001,-8.059999999999999,-1.3,0.0,0.0,0.0,0.8
2016-01-31,2016,1,31,10.0,0.040000000000000036,5.0600000000000005,2.12,0.0,2.58,0.0
2016-02-01,2016,2,1,9.680000000000001,0.9399999999999998,5.34,0.0,0.0,0.0,0.0
2016-02-02,2016,2,2,3.7399999999999998,-1.22,1.28,2.04,0.0,3.84,0.0
2016-02-03,2016,2,3,15.180000000000001,1.2799999999999998,8.26,1.44,0.0,2.4,0.0
2016-02-04,2016,2,4,4.04,-0.9,1.5999999999999999,0.0,0.0,0.1,0.0
2016-02-05,2016,2,5,2.0,-2.94,-0.48,0.0,0.0,0.0,0.0
2016-02-06,2016,2,6,4.24,-1.1800000000000002,1.5399999999999998,0.0,0.08,0.04,0.0
2016-02-07,2016,2,7,5.659999999999999,-1.7600000000000002,1.98,0.0,0.0,0.0,0.0
2016-02-08,2016,2,8,4.12,-1.7399999999999998,1.1800000000000002,0.0,0.52,0.5599999999999999,0.4
2016-02-09,2016,2,9,1.3800000000000001,-2.8,-0.72,0.0,0.8800000000000001,0.9,1.0
2016-02-10,2016,2,10,-1.1,-10.419999999999998,-5.779999999999999,0.0,0.96,0.52,0.8
2016-02-11,2016,2,11,-8.959999999999999,-16.98,-13.0,0.0,0.0,0.13999999999999999,1.6
2016-02-12,2016,2,12,-3.9400000000000004,-14.919999999999998,-9.440000000000001,0.0,0.8400000000000001,0.52,1.0
2016-02-13,2016,2,13,-15.860000000000003,-25.7,-20.8,0.0,0.0,0.06,1.8
2016-02-14,2016,2,14,-9.58,-23.94,-16.779999999999998,0.0,0.0,0.0,1.6
2016-02-15,2016,2,15,-0.62,-12.26,-6.44,0.04,1.16,1.32,1.6
2016-02-16,2016,2,16,-0.08000000000000002,-1.94,-1.04,0.0,3.8,3.04,3.6
2016-02-17,2016,2,17,-0.54,-9.360000000000001,-5.0,0.0,0.4800000000000001,0.4,7.6
2016-02-18,2016,2,18,-3.18,-15.039999999999997,-9.12,0.0,0.0,0.0,7.2
2016-02-19,2016,2,19,8.18,-6.92,0.6200000000000001,0.68,0.0,1.7,6.0
2016-02-20,2016,2,20,12.24,3.4799999999999995,7.9,0.06,0.0,0.06,0.2
2016-02-21,2016,2,21,6.040000000000001,-1.02,2.54,0.0,0.0,0.0,0.0
2016-02-22,2016,2,22,0.5599999999999999,-4.8,-2.1399999999999997,0.0,0.0,0.0,0.0
2016-02-23,2016,2,23,1.42,-4.32,-1.48,0.0,0.24,0.36,0.0
2016-02-24,2016,2,24,2.3,-1.18,0.5800000000000001,12.64,1.52,19.66,1.0
2016-02-25,2016,2,25,1.2799999999999998,-5.720000000000001,-2.2399999999999998,0.82,0.5599999999999999,2.04,0.8
2016-02-26,2016,2,26,-2.94,-10.7,-6.840000000000001,0.0,0.0,0.0,1.0
2016-02-27,2016,2,27,4.9399999999999995,-5.220000000000001,-0.12000000000000002,0.0,0.0,0.0,0.4
2016-02-28,2016,2,28,13.440000000000001,1.4200000000000002,7.459999999999999,0.0,0.0,0.0,0.0
2016-02-29,2016,2,29,9.36,-6.159999999999999,1.6199999999999999,0.08,0.2,0.5,0.0
2016-03-01,2016,3,1,-6.839999999999999,-10.559999999999999,-8.719999999999999,0.04,6.68,6.76,0.2
2016-03-02,2016,3,2,-4.5,-10.84,-7.7,0.0,0.4,0.32,10.0
2016-03-03,2016,3,3,-3.8400000000000007,-9.98,-6.9399999999999995,0.0,1.08,0.32,8.2
2016-03-04,2016,3,4,0.18,-6.26,-3.06,0.0,0.16,0.28,8.8
2016-03-05,2016,3,5,0.3,-5.4799999999999995,-2.62,0.0,0.16,0.31999999999999995,5.6
2016-03-06,2016,3,6,3.3,-8.040000000000001,-2.4,0.0,0.0,0.0,5.2
2016-03-07,2016,3,7,10.620000000000001,0.6200000000000001,5.66,0.0,0.0,0.0,3.6
2016-03-08,2016,3,8,11.16,3.06,7.140000000000001,0.0,0.0,0.0,0.0
2016-03-09,2016,3,9,17.72,4.140000000000001,10.959999999999999,0.27999999999999997,0.0,0.27999999999999997,0.0
2016-03-10,2016,3,10,13.02,3.7600000000000002,8.4,2.72,0.0,5.08,0.0
2016-03-11,2016,3,11,8.58,1.5,5.0600000000000005,0.0,0.0,0.0,0.0
2016-03-12,2016,3,12,15.8,-1.54,7.159999999999999,0.0,0.0,0.04,0.0
2016-03-13,2016,3,13,8.9,3.12,6.04,2.2,0.0,2.2,0.0
2016-03-14,2016,3,14,8.34,3.6,6.0,6.12,0.0,8.74,0.0
2016-03-15,2016,3,15,9.62,5.64,7.659999999999999,2.32,0.0,5.66,0.0
2016-03-16,2016,3,16,12.8,3.6399999999999997,8.24,1.52,0.0,2.7600000000000002,0.0
2016-03-17,2016,3,17,10.18,1.94,6.1000000000000005,0.58,0.0,0.8400000000000001,0.0
2016-03-18,2016,3,18,5.9799999999999995,-1.48,2.28,0.0,0.04,0.08,0.0
2016-03-19,2016,3,19,1.8800000000000001,-5.24,-1.72,0.0,0.0,0.04,0.0
2016-03-20,2016,3,20,3.02,-4.8,-0.9,0.0,0.0,0.0,0.0
2016-03-21,2016,3,21,3.9200000000000004,-3.02,0.4400000000000001,0.0,0.0,0.0,0.0
2016-03-22,2016,3,22,5.3,-3.6599999999999993,0.8200000000000001,1.1199999999999999,0.0,1.42,0.0
2016-03-23,2016,3,23,,,,0.16,1.08,2.1399999999999997,1.0
2016-03-24,2016,3,24,,,,3.8,0.64,8.08,1.4
2016-03-25,2016,3,25,,,,0.0,0.0,3.08,1.2
2016-03-26,2016,3,26,5.68,-4.0600000000000005,0.8400000000000001,0.0,0.0,0.0,0.8
2016-03-27,2016,3,27,,,,0.0,0.0,0.0,0.0
2016-03-28,2016,3,28,,,,4.0,0.0,7.26,0.0
2016-03-29,2016,3,29,7.3,-1.08,3.12,0.0,0.0,0.04,0.0
2016-03-30,2016,3,30,10.44,-1.86,4.3,1.8,0.0,1.86,0.0
2016-03-31,2016,3,31,14.16,6.659999999999999,10.440000000000001,12.88,0.0,23.16,0.0
2016-04-01,2016,4,1,11.72,3.1399999999999997,7.44,0.0,0.0,0.04,0.0
2016-04-02,2016,4,2,4.8,-2.62,1.1,0.0,0.36,0.6,0.0
2016-04-03,2016,4,3,,,,0.0,6.640000000000001,5.7,0.2
2016-04-04,2016,4,4,-1.42,-6.659999999999999,-4.0600000000000005,0.0,1.16,5.8,7.4
2016-04-05,2016,4,5,0.74,-8.7,-4.02,0.0,0.32,0.24,3.8
2016-04-06,2016,4,6,6.919999999999999,-2.38,2.3,3.94,1.4200000000000002,8.26,1.8
2016-04-07,2016,4,7,7.4799999999999995,-0.6399999999999999,3.4200000000000004,0.27999999999999997,0.08,0.54,0.0
2016-04-08,2016,4,8,4.3,-3.9799999999999995,0.16,0.0,0.08,0.08,0.0
2016-04-09,2016,4,9,-0.25999999999999995,-5.86,-3.0799999999999996,0.0,0.0,0.0,0.0
2016-04-10,2016,4,10,1.9600000000000002,-7.159999999999999,-2.64,2.12,0.9199999999999999,6.5200000000000005,0.0
2016-04-11,2016,4,11,10.24,0.26000000000000006,5.26,1.44,0.0,3.28,0.2
2016-04-12,2016,4,12,,-0.9800000000000001,,0.0,0.0,0.04,0.0
2016-04-13,2016,4,13,6.24,-2.96,1.6600000000000001,0.0,0.0,0.0,0.0
2016-04-14,2016,4,14,,,,0.0,0.0,0.0,0.0
2016-04-15,2016,4,15,,,,0.0,0.0,0.0,0.0
2016-04-16,2016,4,16,16.240000000000002,4.42,10.36,0.0,0.0,0.0,0.0
2016-04-17,2016,4,17,20.82,4.46,12.66,0.0,0.0,0.0,0.0
2016-04-18,2016,4,18,23.76,6.859999999999999,15.34,0.0,0.0,0.0,0.0
2016-04-19,2016,4,19,15.820000000000002,6.2,11.040000000000001,0.0,0.0,0.0,0.0
2016-04-20,2016,4,20,14.460000000000003,3.4599999999999995,8.98,0.0,0.0,0.0,0.0
2016-04-21,2016,4,21,15.319999999999999,5.5600000000000005,10.459999999999999,1.48,0.0,2.0,0.0
2016-04-22,2016,4,22,18.48,7.159999999999999,12.860000000000003,0.5,0.0,0.78,0.0
2016-04-23,2016,4,23,,2.48,,0.0,0.0,0.0,0.0
2016-04-24,2016,4,24,10.84,1.98,6.459999999999999,0.08,0.0,0.08,0.0
2016-04-25,2016,4,25,8.4,4.16,6.300000000000001,6.959999999999999,0.0,8.280000000000001,0.0
2016-04-26,2016,4,26,6.02,,,5.119999999999999,0.0,7.62,0.0
2016-04-27,2016,4,27,,0.56,,0.0,0.0,0.0,0.0
2016-04-28,2016,4,28,8.059999999999999,0.9200000000000002,4.5,0.0,0.0,0.0,0.0
2016-04-29,2016,4,29,11.18,4.640000000000001,7.94,0.0,0.0,0.0,0.0
2016-04-30,2016,4,30,14.24,2.4,8.32,0.72,0.0,0.72,0.0
2016-05-01,2016,5,1,10.040000000000001,6.779999999999999,8.440000000000001,3.0,0.0,4.659999999999999,0.0
2016-05-02,2016,5,2,12.620000000000001,5.64,9.16,0.27999999999999997,0.0,0.42000000000000004,0.0
